time,usage,temperature,frequency
14826,97.4,69,2000
14827,97.4,70,2000
14828,98.7,69,2000
14829,97.3,69,2000
14830,97.3,69,2000
14831,97.5,69,2000
14832,97.4,69,2000
14833,97.4,69,2000
14834,97.2,69,2000
14835,97.3,69,2000
14836,97.3,69,2000
14837,95.9,70,2000
14838,97.5,69,2000
14839,97.3,69,2000
14840,98.6,70,2000
14841,97.5,68,2000
14842,97.6,69,2000
14843,97.4,69,2000
14844,98.6,69,2000
14845,97.3,70,2000
14846,97.3,69,2000
14847,97.5,69,2000
14848,98.6,70,2000
14849,97.3,69,2000
14850,98.7,69,2000
14851,97.3,69,2000
14852,98.7,69,2000
14853,98.6,69,2000
14854,97.5,69,2000
14855,97.3,68,2000
14856,97.3,69,2000
14857,97.3,69,2000
14858,97.3,69,2000
14859,97.3,68,2000
14860,97.3,69,2000
14861,98.6,68,2000
14862,95.9,69,2000
14863,97.6,68,2000
14864,97.3,70,2000
14865,97.3,69,2000
14866,97.4,68,2000
14867,97.3,68,2000
14868,97.5,70,2000
14869,97.3,69,2000
14870,97.3,70,2000
14871,97.4,69,2000
14872,97.3,68,2000
14873,97.4,69,2000
14874,96.2,69,2000
14875,97.5,69,2000
14876,96.2,70,2000
14877,98.6,69,2000
14878,97.5,69,2000
14879,96.2,69,2000
14880,97.3,69,2000
14881,95.9,69,2000
14882,97.4,70,2000
14883,98.6,69,2000
14884,97.3,69,2000
14885,97.5,68,2000
14886,97.3,69,2000
14887,97.3,69,2000
14888,97.5,69,2000
14889,97.3,69,2000
14890,95.9,70,2000
14891,97.4,70,2000
14892,98.6,69,2000
14893,97.3,69,2000
14894,97.3,69,2000
14895,96.0,69,2000
14896,97.2,69,2000
14897,95.9,71,2000
14898,98.6,69,2000
14899,97.3,69,2000
14900,98.7,69,2000
14901,97.3,69,2000
14902,97.3,69,2000
14903,97.5,70,2000
14904,97.1,70,2000
14905,97.4,69,2000
14906,97.5,69,2000
14907,96.4,70,2000
14908,98.8,69,2000
14909,97.5,69,2000
14910,97.3,68,2000
14911,97.4,69,2000
14912,97.3,69,2000
14913,97.3,69,2000
14914,98.6,69,2000
14915,98.6,69,2000
14916,97.3,69,2000
14917,98.7,69,2000
14918,98.7,69,2000
14919,98.7,70,2000
14920,97.3,69,2000
14921,97.5,69,2000
14922,98.7,70,2000
14923,97.6,69,2000
14924,97.3,69,2000
14925,97.3,70,2000
14926,97.3,70,2000
14927,98.6,69,2000
14928,98.7,69,2000
14929,97.6,69,2000
14930,98.6,68,2000
14931,97.3,69,2000
14932,97.3,69,2000
14933,97.3,69,2000
14934,98.6,68,2000
14935,98.6,70,2000
14936,95.8,69,2000
14937,97.3,70,2000
14938,97.4,68,2000
14939,97.5,68,2000
14940,98.7,70,2000
14941,96.2,68,2000
14942,97.1,69,2000
14943,97.3,69,2000
14944,97.5,69,2000
14945,98.6,69,2000
14946,97.6,69,2000
14947,97.3,70,2000
14948,97.3,69,2000
14949,98.7,69,2000
14950,97.3,69,2000
14951,97.3,68,2000
14952,97.3,69,2000
14953,97.3,68,2000
14954,97.3,70,2000
14955,98.7,69,2000
14956,97.4,69,2000
14957,96.2,69,2000
14958,98.7,68,2000
14959,97.5,69,2000
14960,97.4,69,2000
14961,97.2,69,2000
14962,96.1,69,2000
14963,97.5,70,2000
14964,98.6,69,2000
14965,98.6,69,2000
14966,98.7,68,2000
14967,97.3,69,2000
14968,98.6,68,2000
14969,98.7,69,2000
14970,98.7,69,2000
14971,98.7,70,2000
14972,97.4,69,2000
14973,97.5,69,2000
14974,97.3,68,2000
14975,97.3,69,2000
14976,95.9,68,2000
14977,97.3,69,2000
14978,97.3,68,2000
14979,97.3,69,2000
14980,97.4,69,2000
14981,97.6,68,2000
14982,97.3,69,2000
14983,97.3,70,2000
14984,97.3,69,2000
14985,96.2,69,2000
14986,97.5,68,2000
14987,96.1,69,2000
14988,98.7,70,2000
14989,98.6,69,2000
14990,97.3,69,2000
14991,97.5,69,2000
14992,97.3,69,2000
14993,97.1,69,2000
14994,97.4,69,2000
14995,97.3,70,2000
14996,98.7,69,2000
14997,97.3,70,2000
14998,96.1,68,2000
14999,97.3,69,2000
15000,98.7,70,2000
15001,97.4,68,2000
15002,97.3,69,2000
15003,97.4,69,2000
15004,97.3,69,2000
15005,97.3,70,2000
15006,97.4,69,2000
15007,97.3,69,2000
15008,97.4,70,2000
15009,,69,2000
15010,97.5,69,2000
15011,96.2,69,2000
15012,95.8,69,2000
15013,97.3,69,2000
15014,98.6,70,2000
15015,97.4,69,2000
15016,97.3,69,2000
15017,96.1,69,2000
15018,98.7,69,2000
15019,98.7,68,2000
15020,98.7,69,2000
15021,97.4,69,2000
15022,97.4,69,2000
15023,97.4,69,2000
15024,97.3,68,2000
15025,98.7,69,2000
15026,97.3,69,2000
15027,98.8,70,2000
15028,97.5,69,2000
15029,97.3,69,2000
15030,97.3,69,2000
15031,97.4,69,2000
15032,97.5,69,2000
15033,96.0,69,2000
15034,97.3,69,2000
15035,97.5,68,2000
15036,98.6,69,2000
15037,97.3,69,2000
15038,97.4,69,2000
15039,97.4,69,2000
15040,98.6,70,2000
15041,97.4,70,2000
15042,97.3,68,2000
15043,97.3,69,2000
15044,98.7,69,2000
15045,97.3,68,2000
15046,96.4,69,2000
15047,97.4,69,2000
15048,97.6,70,2000
15049,97.3,69,2000
15050,97.4,69,2000
15051,97.3,68,2000
15052,97.3,68,2000
15053,97.3,69,2000
15054,98.6,69,2000
15055,97.3,69,2000
15056,97.4,69,2000
15057,97.3,69,2000
15058,97.3,70,2000
15059,98.7,70,2000
15060,97.4,70,2000
15061,97.3,70,2000
15062,98.7,69,2000
15063,97.5,69,2000
15064,98.6,69,2000
15065,98.6,69,2000
15066,95.9,69,2000
15067,97.5,69,2000
15068,96.1,69,2000
15069,97.3,70,2000
15070,97.4,69,2000
15071,97.4,70,2000
15072,98.7,69,2000
15073,97.5,70,2000
15074,97.3,69,2000
15075,97.4,69,2000
15076,98.7,70,2000
15077,97.4,69,2000
15078,98.7,69,2000
15079,97.3,69,2000
15080,96.0,69,2000
15081,97.6,69,2000
15082,97.5,70,2000
15083,98.5,70,2000
15084,97.4,70,2000
15085,95.9,69,2000
15086,98.6,68,2000
15087,97.3,70,2000
15088,96.1,69,2000
15089,97.3,69,2000
15090,96.2,68,2000
15091,97.3,69,2000
15092,98.6,70,2000
15093,97.4,70,2000
15094,98.7,69,2000
15095,97.4,70,2000
15096,97.3,70,2000
15097,98.6,69,2000
15098,96.2,68,2000
15099,97.5,69,2000
15100,97.4,69,2000
15101,98.7,68,2000
15102,97.5,70,2000
15103,98.7,69,2000
15104,97.4,69,2000
15105,97.3,69,2000
15106,98.6,69,2000
15107,97.3,71,2000
15108,97.4,69,2000
15109,97.2,69,2000
15110,97.3,70,2000
15111,98.8,70,2000
15112,96.3,69,2000
15113,98.7,69,2000
15114,98.6,69,2000
15115,97.4,69,2000
15116,97.3,70,2000
15117,98.6,69,2000
15118,97.3,70,2000
15119,97.3,69,2000
15120,97.3,70,2000
15121,97.3,70,2000
15122,97.2,69,2000
15123,97.3,70,2000
15124,95.9,69,2000
15125,97.4,70,2000
15126,97.5,69,2000
15127,97.5,68,2000
15128,97.4,69,2000
15129,95.7,69,2000
15130,97.5,69,2000
15131,97.3,69,2000
15132,97.3,69,2000
15133,,70,2000
15134,97.3,69,2000
15135,97.3,70,2000
15136,97.3,69,2000
15137,96.1,69,2000
15138,97.3,70,2000
15139,97.3,68,2000
15140,98.7,69,2000
15141,95.9,69,2000
15142,98.7,69,2000
15143,97.3,68,2000
15144,97.4,69,2000
15145,97.5,68,2000
15146,97.2,69,2000
15147,97.3,69,2000
15148,95.9,68,2000
15149,98.6,69,2000
15150,98.7,70,2000
15151,98.6,68,2000
15152,97.4,69,2000
15153,,68,2000
15154,98.6,69,2000
15155,98.7,69,2000
15156,97.3,69,2000
15157,97.3,69,2000
15158,97.3,69,2000
15159,98.7,69,2000
15160,97.5,70,2000
15161,98.7,69,2000
15162,96.0,69,2000
15163,97.6,69,2000
15164,97.4,70,2000
15165,97.3,68,2000
15166,98.7,69,2000
15167,97.4,69,2000
15168,98.6,69,2000
15169,97.5,69,2000
15170,95.9,69,2000
15171,97.3,70,2000
15172,98.6,68,2000
15173,97.3,70,2000
15174,97.4,69,2000
15175,98.7,70,2000
15176,97.4,69,2000
15177,97.5,69,2000
15178,97.5,69,2000
15179,98.7,69,2000
15180,98.6,69,2000
15181,97.3,70,2000
15182,98.7,70,2000
15183,97.3,69,2000
15184,98.7,69,2000
15185,97.3,69,2000
15186,97.3,69,2000
15187,98.6,69,2000
15188,96.2,69,2000
15189,97.6,69,2000
15190,98.7,69,2000
15191,,69,2000
15192,97.4,70,2000
15193,97.4,70,2000
15194,97.3,69,2000
15195,98.8,70,2000
15196,96.2,69,2000
15197,98.6,70,2000
15198,97.4,69,2000
15199,97.3,70,2000
15200,98.7,69,2000
15201,97.5,69,2000
15202,97.3,69,2000
15203,97.3,69,2000
15204,98.6,70,2000
15205,97.5,69,2000
15206,95.9,68,2000
15207,97.5,69,2000
15208,98.7,69,2000
15209,97.3,70,2000
15210,97.4,70,2000
15211,97.4,69,2000
15212,97.3,68,2000
15213,97.3,69,2000
15214,97.3,69,2000
15215,98.7,68,2000
15216,96.2,70,2000
15217,97.3,69,2000
15218,98.7,68,2000
15219,97.3,69,2000
15220,97.3,69,2000
15221,97.3,69,2000
15222,97.3,69,2000
15223,97.3,69,2000
15224,97.3,70,2000
15225,97.4,69,2000
15226,97.5,69,2000
15227,97.3,69,2000
15228,97.3,70,2000
15229,97.3,68,2000
15230,97.3,70,2000
15231,97.4,69,2000
15232,97.5,69,2000
15233,97.3,70,2000
15234,97.4,70,2000
15235,97.3,69,2000
15236,97.3,70,2000
15237,95.9,69,2000
15238,97.4,70,2000
15239,96.2,69,2000
15240,98.6,69,2000
15241,97.3,68,2000
15242,97.3,69,2000
15243,97.5,69,2000
15244,97.3,69,2000
15245,97.5,70,2000
15246,97.5,69,2000
15247,97.4,69,2000
15248,98.7,69,2000
15249,98.6,69,2000
15250,,68,2000
15251,97.5,69,2000
15252,98.6,68,2000
15253,98.6,69,2000
15254,97.6,70,2000
15255,97.3,69,2000
15256,97.6,70,2000
15257,97.3,69,2000
15258,97.3,70,2000
15259,98.6,69,2000
15260,98.7,69,2000
15261,97.4,69,2000
15262,97.5,69,2000
15263,97.5,71,2000
15264,96.1,69,2000
15265,97.3,69,2000
15266,98.6,69,2000
15267,97.3,70,2000
15268,96.1,69,2000
15269,96.2,70,2000
15270,97.3,69,2000
15271,97.3,69,2000
15272,97.3,69,2000
15273,95.9,69,2000
15274,97.5,69,2000
15275,98.7,68,2000
15276,98.7,70,2000
15277,98.6,70,2000
15278,97.3,69,2000
15279,97.3,68,2000
15280,97.4,69,2000
15281,97.3,69,2000
15282,97.3,68,2000
15283,98.6,69,2000
15284,97.5,69,2000
15285,95.9,69,2000
15286,98.6,69,2000
15287,97.3,69,2000
15288,97.3,70,2000
15289,97.3,68,2000
15290,98.7,70,2000
15291,97.4,69,2000
15292,97.3,69,2000
15293,97.3,69,2000
15294,97.3,69,2000
15295,97.3,69,2000
15296,,70,2000
15297,97.3,68,2000
15298,97.3,68,2000
15299,97.6,69,2000
15300,97.3,69,2000
15301,98.6,70,2000
15302,98.6,69,2000
15303,97.3,70,2000
15304,96.1,70,2000
15305,97.4,69,2000
15306,97.3,69,2000
15307,97.3,69,2000
15308,98.7,69,2000
15309,97.5,69,2000
15310,97.3,69,2000
15311,95.9,70,2000
15312,97.3,69,2000
15313,96.1,69,2000
15314,98.6,69,2000
15315,98.6,69,2000
15316,97.3,70,2000
15317,98.6,69,2000
15318,97.3,69,2000
15319,97.3,69,2000
15320,98.8,69,2000
15321,98.7,68,2000
15322,98.7,69,2000
15323,98.7,70,2000
15324,97.3,69,2000
15325,97.5,69,2000
15326,97.4,69,2000
15327,97.3,70,2000
15328,97.4,70,2000
15329,98.7,70,2000
15330,97.3,68,2000
15331,97.3,69,2000
15332,98.7,69,2000
15333,98.7,69,2000
15334,97.3,70,2000
15335,97.3,69,2000
15336,97.4,70,2000
15337,98.6,69,2000
15338,96.1,68,2000
15339,97.3,68,2000
15340,97.3,69,2000
15341,97.3,68,2000
15342,97.6,69,2000
15343,97.5,69,2000
15344,96.2,70,2000
15345,97.3,69,2000
15346,96.1,69,2000
15347,98.6,69,2000
15348,98.7,70,2000
15349,98.7,70,2000
15350,97.5,69,2000
15351,95.9,70,2000
15352,98.7,70,2000
15353,97.3,69,2000
15354,96.2,70,2000
15355,98.8,70,2000
15356,97.5,69,2000
15357,98.7,68,2000
15358,97.3,69,2000
15359,97.3,69,2000
15360,97.2,69,2000
15361,96.1,70,2000
15362,97.3,70,2000
15363,97.3,69,2000
15364,97.3,69,2000
15365,96.0,70,2000
15366,97.4,69,2000
15367,97.5,69,2000
15368,98.8,70,2000
15369,97.3,69,2000
15370,98.7,70,2000
15371,95.9,69,2000
15372,97.3,69,2000
15373,97.1,69,2000
15374,98.6,69,2000
15375,97.4,70,2000
15376,97.5,69,2000
15377,97.5,70,2000
15378,,70,2000
15379,97.4,70,2000
15380,97.4,69,2000
15381,97.2,69,2000
15382,97.3,70,2000
15383,97.4,69,2000
15384,97.3,70,2000
15385,97.6,69,2000
15386,97.3,70,2000
15387,98.7,69,2000
15388,97.5,70,2000
15389,97.5,69,2000
15390,97.6,69,2000
15391,97.3,69,2000
15392,97.5,69,2000
15393,96.2,70,2000
15394,96.4,69,2000
15395,97.3,70,2000
15396,97.3,69,2000
15397,98.6,69,2000
15398,97.4,69,2000
15399,97.3,69,2000
15400,97.4,69,2000
15401,97.5,69,2000
15402,97.3,69,2000
15403,98.7,70,2000
15404,97.3,70,2000
15405,97.5,69,2000
15406,96.0,69,2000
15407,97.5,71,2000
15408,97.5,70,2000
15409,96.5,69,2000
15410,97.3,69,2000
15411,97.4,70,2000
15412,97.3,70,2000
15413,97.3,70,2000
15414,97.5,69,2000
15415,96.3,69,2000
15416,97.3,69,2000
15417,97.4,69,2000
15418,98.7,70,2000
15419,97.3,69,2000
15420,97.4,69,2000
15421,97.2,68,2000
15422,98.6,70,2000
15423,98.7,69,2000
15424,98.6,69,2000
15425,96.1,69,2000
15426,98.6,69,2000
15427,0.0,63,2000
15428,1.4,62,2000
15429,0.0,62,2000
15430,0.0,60,2000
15431,0.0,61,2000
15432,0.0,61,2000
15433,1.4,61,2000
15434,0.0,61,2000
15435,1.4,61,2000
15436,0.0,61,2000
15437,0.0,60,2000
15438,0.0,60,2000
15439,1.4,61,2000
15440,0.0,60,2000
15441,0.0,60,2000
15442,1.4,61,2000
15443,0.0,60,2000
15444,1.4,59,2000
15445,2.7,59,2000
15446,2.7,59,2000
15447,2.7,60,2000
15448,1.4,58,2000
15449,1.4,59,2000
15450,2.8,59,2000
15451,0.0,59,2000
15452,0.0,59,2000
15453,2.7,60,2000
15454,1.4,58,2000
15455,1.4,59,2000
15456,0.0,59,2000
15457,1.4,60,2000
15458,2.7,58,2000
15459,1.4,59,2000
15460,0.0,58,2000
15461,0.0,59,2000
15462,1.4,58,2000
15463,1.4,58,2000
15464,1.4,58,2000
15465,1.4,59,2000
15466,2.7,58,2000
15467,1.4,59,2000
15468,2.7,59,2000
15469,1.4,58,2000
15470,0.0,58,2000
15471,1.4,57,2000
15472,1.4,58,2000
15473,1.4,58,2000
15474,1.4,59,2000
15475,0.0,58,2000
15476,1.4,58,2000
15477,0.0,59,2000
15478,0.0,58,2000
15479,0.0,58,2000
15480,1.4,57,2000
15481,0.0,60,2000
15482,1.4,58,2000
15483,0.0,58,2000
15484,1.4,58,2000
15485,1.4,58,2000
15486,0.0,58,2000
15487,0.0,58,2000
15488,0.0,57,2000
15489,0.0,58,2000
15490,1.4,58,2000
15491,0.0,57,2000
15492,1.4,58,2000
15493,1.4,58,2000
15494,0.0,57,2000
15495,1.4,57,2000
15496,1.4,58,2000
15497,1.4,58,2000
15498,2.7,57,2000
15499,1.4,58,2000
15500,1.4,58,2000
15501,1.4,57,2000
15502,2.7,57,2000
15503,1.4,57,2000
15504,1.4,57,2000
15505,1.4,58,2000
15506,1.4,57,2000
15507,2.7,58,2000
15508,0.0,58,2000
15509,1.4,58,2000
15510,1.4,58,2000
15511,0.0,57,2000
15512,1.4,57,2000
15513,0.0,57,2000
15514,1.4,57,2000
15515,2.7,57,2000
15516,1.4,58,2000
15517,1.4,57,2000
15518,0.0,57,2000
15519,1.4,57,2000
15520,0.0,57,2000
15521,0.0,57,2000
15522,0.0,57,2000
15523,1.4,57,2000
15524,0.0,57,2000
15525,0.0,58,2000
15526,0.0,56,2000
15527,1.4,57,2000
15528,1.4,56,2000
15529,1.4,57,2000
15530,1.4,57,2000
15531,1.4,57,2000
15532,0.0,56,2000
15533,2.7,57,2000
15534,1.4,57,2000
15535,1.4,57,2000
15536,0.0,56,2000
15537,1.4,56,2000
15538,0.0,57,2000
15539,2.8,56,2000
15540,0.0,56,2000
15541,0.0,57,2000
15542,0.0,56,2000
15543,0.0,57,2000
15544,1.4,56,2000
15545,1.4,56,2000
15546,1.4,57,2000
15547,1.4,57,2000
15548,2.7,56,2000
15549,1.4,57,2000
15550,0.0,56,2000
15551,0.0,57,2000
15552,0.0,55,2000
15553,0.0,57,2000
15554,1.4,57,2000
15555,1.4,56,2000
15556,1.4,56,2000
15557,2.7,56,2000
15558,0.0,57,2000
15559,0.0,57,2000
15560,1.4,56,2000
15561,1.4,57,2000
15562,2.7,57,2000
15563,1.4,56,2000
15564,2.7,55,2000
15565,1.4,56,2000
15566,1.4,56,2000
15567,0.0,55,2000
15568,1.4,56,2000
15569,1.4,56,2000
15570,0.0,57,2000
15571,1.4,56,2000
15572,0.0,57,2000
15573,1.4,56,2000
15574,0.0,56,2000
15575,2.7,55,2000
15576,1.4,56,2000
15577,1.4,56,2000
15578,0.0,55,2000
15579,0.0,55,2000
15580,0.0,56,2000
15581,1.4,55,2000
15582,1.4,55,2000
15583,0.0,56,2000
15584,1.4,56,2000
15585,1.4,54,2000
15586,1.4,55,2000
15587,1.4,56,2000
15588,0.0,55,2000
15589,1.4,55,2000
15590,1.4,55,2000
15591,1.4,55,2000
15592,0.0,55,2000
15593,0.0,56,2000
15594,0.0,55,2000
15595,1.4,56,2000
15596,1.4,55,2000
15597,2.8,56,2000
15598,0.0,55,2000
15599,1.4,55,2000
15600,1.4,55,2000
15601,0.0,55,2000
15602,1.4,55,2000
15603,1.4,56,2000
15604,1.4,55,2000
15605,0.0,55,2000
15606,0.0,55,2000
15607,1.4,55,2000
15608,1.4,55,2000
15609,1.4,55,2000
15610,1.4,55,2000
15611,0.0,55,2000
15612,0.0,55,2000
15613,0.0,55,2000
15614,0.0,55,2000
15615,1.4,56,2000
15616,1.4,55,2000
15617,0.0,55,2000
15618,1.4,55,2000
15619,1.4,54,2000
15620,1.4,55,2000
15621,1.4,55,2000
15622,5.3,55,2000
15623,0.0,55,2000
15624,1.4,55,2000
15625,1.4,55,2000
15626,1.4,55,2000
15627,1.4,55,2000
15628,0.0,55,2000
15629,0.0,55,2000
15630,0.0,55,2000
15631,1.4,55,2000
15632,1.4,55,2000
15633,1.4,55,2000
15634,0.0,55,2000
15635,1.4,55,2000
15636,0.0,55,2000
15637,1.4,55,2000
15638,1.4,55,2000
15639,1.4,55,2000
15640,0.0,55,2000
15641,0.0,55,2000
15642,0.0,56,2000
15643,1.4,55,2000
15644,0.0,55,2000
15645,1.4,55,2000
15646,0.0,55,2000
15647,1.3,54,2000
15648,0.0,54,2000
15649,1.4,55,2000
15650,1.4,55,2000
15651,1.4,56,2000
15652,1.4,55,2000
15653,1.4,55,2000
15654,1.4,55,2000
15655,1.4,54,2000
15656,1.4,55,2000
15657,2.7,54,2000
15658,0.0,54,2000
15659,1.4,55,2000
15660,1.4,55,2000
15661,1.4,54,2000
15662,1.4,55,2000
15663,1.4,55,2000
15664,0.0,54,2000
15665,2.7,55,2000
15666,1.4,54,2000
15667,1.4,55,2000
15668,1.4,54,2000
15669,1.4,54,2000
15670,0.0,54,2000
15671,2.7,55,2000
15672,0.0,54,2000
15673,0.0,55,2000
15674,0.0,54,2000
15675,1.4,54,2000
15676,1.4,55,2000
15677,1.4,54,2000
15678,0.0,54,2000
15679,1.4,55,2000
15680,1.4,54,2000
15681,0.0,54,2000
15682,1.4,55,2000
15683,0.0,54,2000
15684,0.0,55,2000
15685,1.4,54,2000
15686,1.4,53,2000
15687,2.7,54,2000
15688,1.4,55,2000
15689,1.4,54,2000
15690,2.8,55,2000
15691,0.0,54,2000
15692,0.0,55,2000
15693,1.4,54,2000
15694,0.0,54,2000
15695,0.0,55,2000
15696,0.0,53,2000
15697,2.7,53,2000
15698,1.4,54,2000
15699,1.4,53,2000
15700,1.4,54,2000
15701,0.0,54,2000
15702,1.4,54,2000
15703,2.7,54,2000
15704,0.0,54,2000
15705,0.0,55,2000
15706,0.0,54,2000
15707,1.4,54,2000
15708,1.4,54,2000
15709,2.8,54,2000
15710,0.0,54,2000
15711,1.4,53,2000
15712,1.4,54,2000
15713,0.0,53,2000
